owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
rollbar,rollbar.js,1178,https://github.com/rollbar/rollbar.js/pull/1178,src/browser/replay/recorder.js;test/browser.replay.recorder.eventBoundaries.test.js,src/browser/replay/recorder.js;test/browser.replay.recorder.eventBoundaries.test.js
sakaiproject,sakai,12600,https://github.com/sakaiproject/sakai/pull/12600,site/term-manager/pom.xml;site/term-manager/tool/src/java/org/sakaiproject/acadtermmanage/tool/AcademicSessionAdminApplication.java,site/term-manager/pom.xml;site/term-manager/tool/src/java/org/sakaiproject/acadtermmanage/tool/AcademicSessionAdminApplication.java
sakaiproject,sakai,13367,https://github.com/sakaiproject/sakai/pull/13367,gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/actions/SetScoreForUngradedAction.java;gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/panels/UpdateUngradedItemsPanel.html;gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/panels/UpdateUngradedItemsPanel.java;gradebookng/tool/src/webapp/scripts/gradebook-update-ungraded.js,gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/actions/SetScoreForUngradedAction.java;gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/panels/UpdateUngradedItemsPanel.html;gradebookng/tool/src/java/org/sakaiproject/gradebookng/tool/panels/UpdateUngradedItemsPanel.java;gradebookng/tool/src/webapp/scripts/gradebook-update-ungraded.js
sakaiproject,sakai,12585,https://github.com/sakaiproject/sakai/pull/12585,roster2/tool/src/java/org/sakaiproject/roster/impl/SakaiProxyImpl.java,roster2/tool/src/java/org/sakaiproject/roster/impl/SakaiProxyImpl.java
samzong,mdctl,4,https://github.com/samzong/mdctl/pull/4,.github/workflows/update-homebrew.yml,.github/workflows/update-homebrew.yml
shandley,awesome-virome,57,https://github.com/shandley/awesome-virome/pull/57,.github/workflows/sync-json-from-readme.yml;.github/workflows/update-citation-data.yml,.github/workflows/sync-json-from-readme.yml;.github/workflows/update-citation-data.yml;.github/workflows/update-repos.yml
shandley,awesome-virome,37,https://github.com/shandley/awesome-virome/pull/37,scripts/data_quality_metrics.py,scripts/data_quality_metrics.py
shandley,awesome-virome,13,https://github.com/shandley/awesome-virome/pull/13,.github/workflows/repository-testing.yml,.github/workflows/repository-testing.yml
shandley,awesome-virome,14,https://github.com/shandley/awesome-virome/pull/14,.github/scripts/README.md;.github/scripts/generate_metrics_charts.py;.github/scripts/store_metrics_history.py;.github/workflows/repository-testing.yml;.github/workflows/update-metrics.yml,.github/scripts/README.md;.github/scripts/generate_metrics_charts.py;.github/scripts/store_metrics_history.py;.github/workflows/repository-testing.yml;.github/workflows/update-metrics.yml
shandley,awesome-virome,27,https://github.com/shandley/awesome-virome/pull/27,.github/workflows/citation-validation.yml,.github/workflows/citation-validation.yml
shopwareLabs,extension-verifier,22,https://github.com/shopwareLabs/extension-verifier/pull/22,.cursor/rules/repository.mdc;internal/tool/eslint.go,.cursor/rules/repository.mdc;internal/tool/eslint.go
snapshot-labs,sx-monorepo,426,https://github.com/snapshot-labs/sx-monorepo/pull/426,apps/ui/src/components/SpaceDelegates.vue;apps/ui/src/composables/useDelegates.ts,apps/ui/src/components/SpaceDelegates.vue;apps/ui/src/composables/useDelegates.ts
solvespace,solvespace,1554,https://github.com/solvespace/solvespace/pull/1554,README.md;res/messages.pot;src/drawentity.cpp;src/graphicswin.cpp;src/group.cpp;src/groupmesh.cpp;src/textscreens.cpp;src/ui.h,CLAUDE.md;MISSING_FEATURES.md;README.md;res/messages.pot;src/CMakeLists.txt;src/confscreen.cpp;src/drawentity.cpp;src/file.cpp;src/graphicswin.cpp;src/group.cpp;src/groupmesh.cpp;src/sketch.h;src/solvespace.cpp;src/solvespace.h;src/srf/ratpoly.cpp;src/srf/surfinter.cpp;src/system.cpp;src/textscreens.cpp;src/threaded.cpp;src/threaded.h;src/ui.h
sourcegraph,cody,7043,https://github.com/sourcegraph/cody/pull/7043,agent/bindings/kotlin/lib/src/main/kotlin/com/sourcegraph/cody/agent/protocol_generated/Constants.kt;agent/bindings/kotlin/lib/src/main/kotlin/com/sourcegraph/cody/agent/protocol_generated/ContextItem.kt,agent/bindings/kotlin/lib/src/main/kotlin/com/sourcegraph/cody/agent/protocol_generated/Constants.kt;agent/bindings/kotlin/lib/src/main/kotlin/com/sourcegraph/cody/agent/protocol_generated/ContextItem.kt
spaceshelter,orbitar,439,https://github.com/spaceshelter/orbitar/pull/439,feed/Cargo.lock;feed/Cargo.toml,feed/Cargo.lock;feed/Cargo.toml
sublime-security,sublime-rules,2517,https://github.com/sublime-security/sublime-rules/pull/2517,detection-rules/impersonation_google_drive_file_share.yml,detection-rules/impersonation_google_drive_file_share.yml
sublime-security,sublime-rules,2625,https://github.com/sublime-security/sublime-rules/pull/2625,detection-rules/attachment_file_scheme_link_to_executable_filetype.yml,detection-rules/attachment_file_scheme_link_to_executable_filetype.yml
synapsecns,sanguine,2978,https://github.com/synapsecns/sanguine/pull/2978,packages/contracts-rfq/deployments/blast/.chainId;packages/contracts-rfq/deployments/blast/FastBridge.json;packages/contracts-rfq/deployments/linea/.chainId;packages/contracts-rfq/deployments/linea/FastBridge.json;packages/contracts-rfq/foundry.toml,.github/workflows/go.yml;contrib/screener-api/chainalysis/chainalysisapi.go;ethergo/listener/listener.go;ethergo/submitter/db/mocks/service.go;ethergo/submitter/db/service.go;ethergo/submitter/db/txdb/store.go;ethergo/submitter/db_test.go;ethergo/submitter/metrics.go;ethergo/submitter/queue.go;ethergo/submitter/submitter_test.go;packages/contracts-rfq/CHANGELOG.md;packages/contracts-rfq/deployments/blast/.chainId;packages/contracts-rfq/deployments/blast/FastBridge.json;packages/contracts-rfq/deployments/linea/.chainId;packages/contracts-rfq/deployments/linea/FastBridge.json;packages/contracts-rfq/foundry.toml;packages/contracts-rfq/package.json;packages/explorer-ui/CHANGELOG.md;packages/explorer-ui/components/BridgeTransaction/BridgeTransactionTable.tsx;packages/explorer-ui/components/ChainChart/index.tsx;packages/explorer-ui/components/Chart/index.tsx;packages/explorer-ui/components/ContainerCard.tsx;packages/explorer-ui/components/CopyButtonIcon/index.tsx;packages/explorer-ui/components/Error/index.tsx;packages/explorer-ui/components/GetCsvButton/index.tsx;packages/explorer-ui/components/Pagination/index.tsx;packages/explorer-ui/components/ScrollToTop.tsx;packages/explorer-ui/components/TransactionTable/Table.tsx;packages/explorer-ui/components/TransactionTable/TableBody.tsx;packages/explorer-ui/components/TransactionTable/TableHeader.tsx;packages/explorer-ui/components/TransactionTable/TableRow.tsx;packages/explorer-ui/components/icons/Arrow.tsx;packages/explorer-ui/components/icons/ArrowIcon.tsx;packages/explorer-ui/components/icons/BridgeIcon.tsx;packages/explorer-ui/components/icons/ChartBarIcon.tsx;packages/explorer-ui/components/icons/ChartPieIcon.tsx;packages/explorer-ui/components/icons/ClockIcon.tsx;packages/explorer-ui/components/icons/CloseIcon.tsx;packages/explorer-ui/components/icons/CommunityHappyIcon.tsx;packages/explorer-ui/components/icons/ContractsIcon.tsx;packages/explorer-ui/components/icons/CopyIcon.tsx;packages/explorer-ui/components/icons/DiscordIcon.tsx;packages/explorer-ui/components/icons/DollarIcon.tsx;packages/explorer-ui/components/icons/EarningIcon.tsx;packages/explorer-ui/components/icons/ExternalLinkIcon.tsx;packages/explorer-ui/components/icons/ForumIcon.tsx;packages/explorer-ui/components/icons/GitHubIcon.tsx;packages/explorer-ui/components/icons/HomeIcon.tsx;packages/explorer-ui/components/icons/InfoIcon.tsx;packages/explorer-ui/components/icons/MigrateIcon.tsx;packages/explorer-ui/components/icons/MinusIcon.tsx;packages/explorer-ui/components/icons/NarrowArrowIcon.tsx;packages/explorer-ui/components/icons/NerveLogoSvg.tsx;packages/explorer-ui/components/icons/PlusIcon.tsx;packages/explorer-ui/components/icons/PoolsIcon.tsx;packages/explorer-ui/components/icons/SavingIcon.tsx;packages/explorer-ui/components/icons/StackIcon.tsx;packages/explorer-ui/components/icons/StakeIcon.tsx;packages/explorer-ui/components/icons/SwapIcon.tsx;packages/explorer-ui/components/icons/SynapseLogoSvg.tsx;packages/explorer-ui/components/icons/TelegramIcon.tsx;packages/explorer-ui/components/icons/TwitterIcon.tsx;packages/explorer-ui/components/layouts/MainLayout/CloseButton.tsx;packages/explorer-ui/components/layouts/MainLayout/MoreButton.tsx;packages/explorer-ui/components/layouts/MainLayout/PageFooter.tsx;packages/explorer-ui/components/layouts/MainLayout/SynapseLogoSvg.tsx;packages/explorer-ui/components/layouts/MainLayout/TopBarNavLink.tsx;packages/explorer-ui/components/layouts/MainLayout/WalletNetworkSection.tsx;packages/explorer-ui/components/layouts/MainLayout/index.tsx;packages/explorer-ui/components/layouts/StandardPageContainer.tsx;packages/explorer-ui/components/misc/AssetImage.tsx;packages/explorer-ui/components/misc/ChainImage.tsx;packages/explorer-ui/components/misc/ChainInfo.tsx;packages/explorer-ui/components/misc/CopyTitle.tsx;packages/explorer-ui/components/misc/HolisticStats.tsx;packages/explorer-ui/components/misc/HorizontalDivider.tsx;packages/explorer-ui/components/misc/IconAndAmount.tsx;packages/explorer-ui/components/misc/InfoBlock.tsx;packages/explorer-ui/components/misc/MostActive.tsx;packages/explorer-ui/components/misc/PageLink.tsx;packages/explorer-ui/components/misc/StatusIndicators.tsx;packages/explorer-ui/components/misc/StyleAddress.tsx;packages/explorer-ui/components/misc/StyleHash.tsx;packages/explorer-ui/components/misc/TokenOnChain.tsx;packages/explorer-ui/components/misc/ToolTip.tsx;packages/explorer-ui/components/pages/Home/Stats.tsx;packages/explorer-ui/components/pages/Home/UniversalSearch/SearchBox.tsx;packages/explorer-ui/components/pages/Home/UniversalSearch/index.tsx;packages/explorer-ui/components/pages/Home/index.tsx;packages/explorer-ui/components/tailwind/Button.tsx;packages/explorer-ui/components/tailwind/Card.tsx;packages/explorer-ui/components/tailwind/Col.tsx;packages/explorer-ui/components/tailwind/Grid.tsx;packages/explorer-ui/components/tailwind/LoadingSpinner.tsx;packages/explorer-ui/components/tailwind/TabItem.tsx;packages/explorer-ui/components/tailwind/Table.tsx;packages/explorer-ui/components/tailwind/TableBody.tsx;packages/explorer-ui/components/tailwind/TableCell.tsx;packages/explorer-ui/components/tailwind/TableHeader.tsx;packages/explorer-ui/components/tailwind/TableHeaderCell.tsx;packages/explorer-ui/components/tailwind/Tabs.tsx;packages/explorer-ui/components/tailwind/Tooltip.tsx;packages/explorer-ui/package.json;packages/explorer-ui/pages/_app.tsx;packages/explorer-ui/pages/address/[address].tsx;packages/explorer-ui/pages/chain/[chainId].tsx;packages/explorer-ui/pages/index.tsx;packages/explorer-ui/pages/privacy/index.tsx;packages/explorer-ui/pages/terms/index.tsx;packages/explorer-ui/pages/token/[tokenAddress].tsx;packages/explorer-ui/pages/tx/[kappa].tsx;packages/explorer-ui/pages/txs/index.tsx;packages/explorer-ui/patch.ts;packages/explorer-ui/tsconfig.json;packages/explorer-ui/utils/addressToDecimals.ts;packages/explorer-ui/utils/addressToSymbol.ts;packages/explorer-ui/utils/checksum.ts;packages/explorer-ui/utils/classes/Token.ts;packages/explorer-ui/utils/ellipsizeString.ts;packages/explorer-ui/utils/formatAmount.ts;packages/explorer-ui/utils/formatBigIntToString.ts;packages/explorer-ui/utils/formatDate.ts;packages/explorer-ui/utils/formatUSD.ts;packages/explorer-ui/utils/math/statistics.ts;packages/explorer-ui/utils/styles/coins.ts;packages/explorer-ui/utils/styles/networks.ts;packages/explorer-ui/utils/timeAgo.ts;packages/explorer-ui/utils/toHexStr.ts;packages/explorer-ui/utils/unixTimestampToUTCString.ts;packages/explorer-ui/utils/urls/index.ts;packages/explorer-ui/utils/validateAndParseAddress.ts;packages/explorer-ui/utils/validateAndParseHash.ts;packages/rest-api/CHANGELOG.md;packages/rest-api/package.json;packages/sdk-router/CHANGELOG.md;packages/sdk-router/README.md;packages/sdk-router/package.json;packages/sdk-router/src/constants/addresses.ts;packages/sdk-router/src/module/synapseModuleSet.ts;packages/sdk-router/src/operations/bridge.ts;packages/sdk-router/src/rfq/fastBridgeRouterSet.test.ts;packages/sdk-router/src/rfq/fastBridgeRouterSet.ts;packages/sdk-router/src/sdk.test.ts;packages/synapse-interface/CHANGELOG.md;packages/synapse-interface/components/Activity/Transaction/components/TransactionPayloadDetail.tsx;packages/synapse-interface/components/Maintenance/Maintenance.tsx;packages/synapse-interface/components/Maintenance/components/EventCountdownProgressBar.tsx;packages/synapse-interface/components/Maintenance/components/useMaintenanceCountdownProgress.tsx;packages/synapse-interface/components/Maintenance/functions/fetchJsonData.test.ts;packages/synapse-interface/components/Maintenance/functions/fetchJsonData.ts;packages/synapse-interface/components/Maintenance/functions/getFurthestFutureDate.ts;packages/synapse-interface/components/Maintenance/functions/isValidBridgeModule.ts;packages/synapse-interface/components/Maintenance/hooks/useSynapsePauseData.ts;packages/synapse-interface/components/layouts/LandingPageWrapper/index.tsx;packages/synapse-interface/constants/bridgeMap.ts;packages/synapse-interface/constants/tokens/index.ts;packages/synapse-interface/contexts/BackgroundListenerProvider.tsx;packages/synapse-interface/package.json;packages/synapse-interface/pages/state-managed-bridge/index.tsx;packages/synapse-interface/pages/swap/index.tsx;packages/synapse-interface/scripts/abi/FastBridgeRouter.json;packages/synapse-interface/scripts/generateMaps.js;packages/synapse-interface/scripts/utils/fetchRfqData.js;packages/synapse-interface/slices/maintenance/hooks.ts;packages/synapse-interface/slices/maintenance/reducer.ts;packages/synapse-interface/store/reducer.ts;packages/synapse-interface/utils/getBridgeModuleNames.ts;packages/synapse-interface/utils/hooks/useFetchGasDataOnInterval.ts;packages/synapse-interface/utils/hooks/useGasEstimator.ts;packages/synapse-interface/utils/hooks/useMaintenanceListener.ts;packages/synapse-interface/utils/isChainIncluded.tsx;packages/widget/CHANGELOG.md;packages/widget/package.json;services/rfq/relayer/chain/chain.go;services/rfq/relayer/cmd/commands.go;services/rfq/relayer/inventory/inflight.go;services/rfq/relayer/inventory/manager.go;services/rfq/relayer/inventory/options.go;services/rfq/relayer/quoter/quoter.go;services/rfq/relayer/relapi/server.go;services/rfq/relayer/relconfig/config.go;services/rfq/relayer/relconfig/config_test.go;services/rfq/relayer/relconfig/suite_test.go;services/rfq/relayer/service/statushandler.go
synapsecns,sanguine,2653,https://github.com/synapsecns/sanguine/pull/2653,ethergo/listener/listener.go,ethergo/listener/listener.go
